the_index,Title,DomesticTotalGross,RunTime,ReleaseDate,Director,ProductionBudget,InRelease,MpaaRating,Distributor,Genre,Nominations,Wins,IntDayOfTheYear,IntMonthOfTheYear,DayOfTheYear^2,OpeningGross,OpeningRank,OpeningRatio,GenreMap_Comedy
http://www.boxofficemojo.com/movies/?id=moneyball.htm,Moneyball,75605492.0,126.0,2011-09-23,Bennett Miller,50000000.0,133,PG-13,Sony / Columbia,Sports Drama,6,0,266,9,70756,19501302.0,2.0,25.793499234156165,0
http://www.boxofficemojo.com/movies/?id=monstersvsaliens.htm,Monsters Vs. Aliens,198351526.0,94.0,2009-03-27,Rob LettermanConrad Vernon,175000000.0,154,PG,Paramount (DreamWorks),Animation,0,0,86,3,7396,59321095.0,1.0,29.90705249225055,0
http://www.boxofficemojo.com/movies/?id=morningglory10.htm,Morning Glory,31011732.0,102.0,2010-11-10,Roger Michell,40000000.0,72,PG-13,Paramount,Comedy,0,0,314,11,98596,9203266.0,5.0,29.67672363478441,1
http://www.boxofficemojo.com/movies/?id=mybestfriendsgirl.htm,My Best Friend's Girl,19219250.0,101.0,2008-09-19,Howard Deutch,20000000.0,35,R,Lionsgate,Romantic Comedy,0,0,263,9,69169,8265357.0,3.0,43.0056167644419,0
http://www.boxofficemojo.com/movies/?id=mybloodyvalentine09.htm,My Bloody Valentine 3-D,51545952.0,101.0,2009-01-16,Patrick Lussier,15000000.0,56,R,Lionsgate,Horror,0,0,16,1,256,21241456.0,3.0,41.20877620031152,0
http://www.boxofficemojo.com/movies/?id=mysisterskeeper.htm,My Sister's Keeper,49200230.0,106.0,2009-06-26,Nick Cassavetes,30000000.0,105,PG-13,Warner Bros. (New Line),Drama,0,0,177,6,31329,12442212.0,5.0,25.288930559877464,0
http://www.boxofficemojo.com/movies/?id=mysoultotake.htm,My Soul to Take,14744435.0,107.0,2010-10-08,Wes Craven,25000000.0,28,R,Universal,Horror,0,0,281,10,78961,6842220.0,5.0,46.405440425489346,0
http://www.boxofficemojo.com/movies/?id=nannymcphee2.htm,Nanny McPhee Returns,29011215.0,100.0,2010-08-20,Susanna White,35000000.0,70,PG,Universal,Family,0,0,232,8,53824,8407685.0,8.0,28.98080966274594,0
http://www.boxofficemojo.com/movies/?id=narnia3.htm,The Chronicles of Narnia: The Voyage of the Dawn Treader,104386950.0,112.0,2010-12-10,Michael Apted,155000000.0,126,PG,Fox,Fantasy,0,0,344,12,118336,24005069.0,1.0,22.996235640566184,0
http://www.boxofficemojo.com/movies/?id=neverbackdown.htm,Never Back Down,24850922.0,110.0,2008-03-14,Jeff Wadlow,20000000.0,84,PG-13,Summit Entertainment,Action Drama,0,0,74,3,5476,8603195.0,3.0,34.61921855454699,0
http://www.boxofficemojo.com/movies/?id=newmoon.htm,The Twilight Saga: New Moon,296623634.0,130.0,2009-11-20,Chris Weitz,50000000.0,133,PG-13,Summit Entertainment,Romance,0,0,324,11,104976,142839137.0,1.0,48.155008781262524,0
http://www.boxofficemojo.com/movies/?id=newyearseve.htm,New Year's Eve,54544638.0,117.0,2011-12-09,Garry Marshall,56000000.0,77,PG-13,Warner Bros. (New Line),Romantic Comedy,0,0,343,12,117649,13019180.0,1.0,23.868853983410798,0
http://www.boxofficemojo.com/movies/?id=nextthreedays.htm,The Next Three Days,21148651.0,122.0,2010-11-19,Paul Haggis,30000000.0,49,PG-13,Lionsgate,Action Thriller,0,0,323,11,104329,6542779.0,5.0,30.93709854117882,0
http://www.boxofficemojo.com/movies/?id=nightatthemuseum2.htm,Night at the Museum: Battle of the Smithsonian,177243721.0,105.0,2009-05-22,Shawn Levy,150000000.0,168,PG,Fox,Family Adventure,0,0,142,5,20164,54173286.0,1.0,30.56429062443346,0
http://www.boxofficemojo.com/movies/?id=ninjaassassin.htm,Ninja Assassin,38122883.0,99.0,2009-11-25,James McTeigue,40000000.0,79,R,Warner Bros.,Action,0,0,329,11,108241,13316158.0,6.0,34.92956710540491,0
http://www.boxofficemojo.com/movies/?id=noteasilybroken.htm,Not Easily Broken,10572742.0,99.0,2009-01-09,Bill Duke,5000000.0,35,PG-13,Sony / Screen Gems,Drama,0,0,9,1,81,5314278.0,9.0,50.26395234084025,0
http://www.boxofficemojo.com/movies/?id=notorious08.htm,Notorious,36843682.0,122.0,2009-01-16,"George Tillman, Jr.",20000000.0,77,R,Fox Searchlight,Music Drama,0,0,16,1,256,20497596.0,4.0,55.63395102585024,0
http://www.boxofficemojo.com/movies/?id=nottingham.htm,Robin Hood,105269730.0,148.0,2010-05-14,Ridley Scott,200000000.0,84,PG-13,Universal,Period Adventure,0,0,134,5,17956,36063385.0,2.0,34.25807684697206,0
http://www.boxofficemojo.com/movies/?id=now.htm,In Time,37520095.0,109.0,2011-10-28,Andrew Niccol,40000000.0,98,PG-13,Fox,Sci-Fi Thriller,0,0,301,10,90601,12050368.0,3.0,32.11710418110615,0
http://www.boxofficemojo.com/movies/?id=observeandreport.htm,Observe and Report,24007324.0,106.0,2009-04-10,Jody Hill,18000000.0,70,R,Warner Bros.,Comedy,0,0,100,4,10000,11017334.0,4.0,45.89155376084398,1
http://www.boxofficemojo.com/movies/?id=olddogs.htm,Old Dogs,49492060.0,88.0,2009-11-25,Walter Becker,35000000.0,128,PG,Buena Vista,Family Comedy,0,0,329,11,108241,16894511.0,4.0,34.13580077289165,1
http://www.boxofficemojo.com/movies/?id=oneday.htm,One Day,13843771.0,107.0,2011-08-19,Lone Scherfig,15000000.0,35,PG-13,Focus Features,Romance,0,0,231,8,53361,5079566.0,9.0,36.69206894566516,0
http://www.boxofficemojo.com/movies/?id=onemissedcall.htm,One Missed Call,26890041.0,87.0,2008-01-04,Eric Valette,20000000.0,70,PG-13,Warner Bros.,Horror,0,0,4,1,16,12511473.0,5.0,46.52827788548184,0
http://www.boxofficemojo.com/movies/?id=otherboleyngirl.htm,The Other Boleyn Girl,26814957.0,114.0,2008-02-29,Justin Chadwick,35000000.0,56,PG-13,Sony / Columbia,Period Drama,0,0,60,2,3600,8203061.0,4.0,30.591363618446227,0
http://www.boxofficemojo.com/movies/?id=ouridiotbrother.htm,Our Idiot Brother,24816118.0,90.0,2011-08-26,Jesse Peretz,5000000.0,91,R,Weinstein Company,Comedy,0,0,238,8,56644,7011631.0,5.0,28.254342601046627,1
http://www.boxofficemojo.com/movies/?id=pandorum.htm,Pandorum,10330853.0,108.0,2009-09-25,Christian Alvart,33000000.0,56,R,Overture Films,Sci-Fi Horror,0,0,268,9,71824,4424126.0,6.0,42.82440181851392,0
http://www.boxofficemojo.com/movies/?id=paranormalactivity2.htm,Paranormal Activity 2,84752907.0,91.0,2010-10-22,Tod Williams,3000000.0,91,R,Paramount,Horror,0,0,295,10,87025,40678424.0,1.0,47.99649409075727,0
http://www.boxofficemojo.com/movies/?id=paranormalactivity3.htm,Paranormal Activity 3,104028807.0,81.0,2011-10-21,Henry JoostAriel Schulman,5000000.0,77,R,Paramount,Horror,0,0,294,10,86436,52568183.0,1.0,50.53233283738417,0
http://www.boxofficemojo.com/movies/?id=paul.htm,Paul,37412945.0,100.0,2011-03-18,Greg Mottola,40000000.0,63,R,Universal,Sci-Fi Comedy,0,0,77,3,5929,13043310.0,5.0,34.863093509479135,0
http://www.boxofficemojo.com/movies/?id=percyjackson.htm,Percy Jackson & The Olympians: The Lightning Thief,88768303.0,120.0,2010-02-12,Chris Columbus,95000000.0,140,PG,Fox,Fantasy,0,0,43,2,1849,31236067.0,3.0,35.18831153052459,0
http://www.boxofficemojo.com/movies/?id=perfectgetaway.htm,A Perfect Getaway,15515460.0,97.0,2009-08-07,David Twohy,14000000.0,42,R,Universal,Thriller,0,0,219,8,47961,5948555.0,7.0,38.33953360067958,0
http://www.boxofficemojo.com/movies/?id=pinkpanther2.htm,The Pink Panther 2,35922978.0,92.0,2009-02-06,Harald Zwart,70000000.0,49,PG,Sony / Columbia,Action Comedy,0,0,37,2,1369,11588150.0,4.0,32.258322235979435,1
http://www.boxofficemojo.com/movies/?id=piranha3d.htm,Piranha 3D,25003155.0,89.0,2010-08-20,Alexandre Aja,24000000.0,91,R,Weinstein / Dimension,Horror,0,0,232,8,53824,10106872.0,6.0,40.422386694799116,0
http://www.boxofficemojo.com/movies/?id=piratesofthecaribbean4.htm,Pirates of the Caribbean: On Stranger Tides,241071802.0,137.0,2011-05-20,Rob Marshall,250000000.0,133,PG-13,Buena Vista,Period Adventure,0,0,140,5,19600,90151958.0,1.0,37.39630983469398,0
http://www.boxofficemojo.com/movies/?id=predators.htm,Predators,52000688.0,107.0,2010-07-09,Nimród Antal,40000000.0,98,R,Fox,Sci-Fi Horror,0,0,190,7,36100,24760882.0,3.0,47.61645076695908,0
http://www.boxofficemojo.com/movies/?id=prideandglory.htm,Pride & Glory,15740721.0,125.0,2008-10-24,Gavin O'Connor,30000000.0,49,R,Warner Bros. (New Line),Crime Drama,0,0,298,10,88804,6262396.0,5.0,39.784683306438126,0
http://www.boxofficemojo.com/movies/?id=princeofpersia.htm,Prince of Persia: The Sands of Time,90759676.0,115.0,2010-05-28,Mike Newell,200000000.0,119,PG-13,Buena Vista,Adventure,0,0,148,5,21904,30095259.0,3.0,33.159284305951026,0
http://www.boxofficemojo.com/movies/?id=prom.htm,Prom,10130219.0,103.0,2011-04-29,Joe Nussbaum,8000000.0,56,PG,Buena Vista,Comedy / Drama,0,0,119,4,14161,4712638.0,5.0,46.52059348371442,0
http://www.boxofficemojo.com/movies/?id=proposal.htm,The Proposal,163958031.0,108.0,2009-06-19,Anne Fletcher,40000000.0,140,PG-13,Buena Vista,Romantic Comedy,0,0,170,6,28900,33627598.0,1.0,20.509881580610102,0
http://www.boxofficemojo.com/movies/?id=publicenemies.htm,Public Enemies,97104620.0,143.0,2009-07-01,Michael Mann,100000000.0,65,R,Universal,Crime Drama,0,0,182,7,33124,25271675.0,3.0,26.025203538204465,0
http://www.boxofficemojo.com/movies/?id=punisher2.htm,Punisher: War Zone,8050977.0,107.0,2008-12-05,Lexi Alexander,35000000.0,21,R,Lionsgate,Action,0,0,340,12,115600,4271451.0,8.0,53.05506400030704,0
http://www.boxofficemojo.com/movies/?id=pussinboots12.htm,Puss in Boots,149260504.0,90.0,2011-10-28,Chris Miller,130000000.0,126,PG,Paramount (DreamWorks),Animation,1,0,301,10,90601,34077439.0,1.0,22.830848139170158,0
http://www.boxofficemojo.com/movies/?id=quarantine.htm,Quarantine,31691811.0,89.0,2008-10-10,John Erick Dowdle,12000000.0,42,R,Sony / Screen Gems,Horror Thriller,0,0,284,10,80656,14211321.0,2.0,44.84224962719865,0
http://www.boxofficemojo.com/movies/?id=ramona.htm,Ramona and Beezus,26167002.0,104.0,2010-07-23,Elizabeth Allen (II),15000000.0,112,G,Fox,Family,0,0,204,7,41616,7810481.0,6.0,29.848589456293084,0
http://www.boxofficemojo.com/movies/?id=rapunzel.htm,Tangled,200821936.0,100.0,2010-11-24,Nathan GrenoByron Howard,260000000.0,191,PG,Buena Vista,Animation,1,0,328,11,107584,48767052.0,2.0,24.283727650150727,0
http://www.boxofficemojo.com/movies/?id=red2010.htm,Red,90380162.0,111.0,2010-10-15,Robert Schwentke,58000000.0,112,PG-13,Summit Entertainment,Action Comedy,0,0,288,10,82944,21761408.0,2.0,24.077637745327344,1
http://www.boxofficemojo.com/movies/?id=redridinghood.htm,Red Riding Hood,37662162.0,100.0,2011-03-11,Catherine Hardwicke,42000000.0,77,PG-13,Warner Bros.,Drama / Thriller,0,0,70,3,4900,14005335.0,3.0,37.186752582074284,0
http://www.boxofficemojo.com/movies/?id=rememberme.htm,Remember Me,19068240.0,128.0,2010-03-12,Allen Coulter,16000000.0,63,PG-13,Summit Entertainment,Romance,0,0,71,3,5041,8089139.0,5.0,42.422053634735036,0
http://www.boxofficemojo.com/movies/?id=residentevil4.htm,Resident Evil: Afterlife,60128566.0,100.0,2010-09-10,Paul W.S. Anderson,60000000.0,56,R,Sony / Screen Gems,Action Horror,0,0,253,9,64009,26650264.0,1.0,44.32213467389194,0
http://www.boxofficemojo.com/movies/?id=rio.htm,Rio,143619809.0,96.0,2011-04-15,Carlos Saldanha,90000000.0,147,G,Fox,Animation,1,0,105,4,11025,39225962.0,1.0,27.312361904060186,0
http://www.boxofficemojo.com/movies/?id=rite.htm,The Rite,33047633.0,112.0,2011-01-28,Mikael Hafstrom,37000000.0,70,PG-13,Warner Bros. (New Line),Thriller,0,0,28,1,784,14789393.0,1.0,44.7517466682107,0
http://www.boxofficemojo.com/movies/?id=rumdiary.htm,The Rum Diary,13109815.0,120.0,2011-10-28,Bruce Robinson,45000000.0,56,R,FilmDistrict,Adventure,0,0,301,10,90601,5135369.0,5.0,39.171941022813826,0
http://www.boxofficemojo.com/movies/?id=salt10.htm,Salt,118311368.0,99.0,2010-07-23,Phillip Noyce,110000000.0,98,PG-13,Sony / Columbia,Action Thriller,1,0,204,7,41616,36011243.0,2.0,30.43768625851744,0
http://www.boxofficemojo.com/movies/?id=sanctum.htm,Sanctum,23209310.0,103.0,2011-02-04,Alister Grierson,30000000.0,28,R,Universal,Thriller,0,0,35,2,1225,9447930.0,2.0,40.707500567660134,0
http://www.boxofficemojo.com/movies/?id=scottpilgrim.htm,Scott Pilgrim vs. the World,31524275.0,113.0,2010-08-13,Edgar Wright,60000000.0,56,PG-13,Universal,Action Comedy,0,0,225,8,50625,10609795.0,5.0,33.655952436653976,1
http://www.boxofficemojo.com/movies/?id=scream4.htm,Scream 4,38180928.0,103.0,2011-04-15,Wes Craven,40000000.0,77,R,Weinstein / Dimension,Horror,0,0,105,4,11025,18692090.0,2.0,48.95661519803814,0
http://www.boxofficemojo.com/movies/?id=secretariat.htm,Secretariat,59713955.0,116.0,2010-10-08,Randall Wallace,35000000.0,126,PG,Buena Vista,Sports Drama,0,0,281,10,78961,12694770.0,3.0,21.25930195044023,0
http://www.boxofficemojo.com/movies/?id=sexandthecity2.htm,Sex and the City 2,95347692.0,147.0,2010-05-27,Michael Patrick King,100000000.0,85,R,Warner Bros. (New Line),Romantic Comedy,0,0,147,5,21609,31001870.0,2.0,32.5145468649624,0
http://www.boxofficemojo.com/movies/?id=sexdrive.htm,Sex Drive,8402485.0,109.0,2008-10-17,Sean Anders,19000000.0,49,R,Summit Entertainment,Comedy,0,0,291,10,84681,3607164.0,9.0,42.92972852673941,1
http://www.boxofficemojo.com/movies/?id=shark3d.htm,Shark Night 3D,18877153.0,95.0,2011-09-02,David R. Ellis,25000000.0,84,PG-13,Relativity,Horror,0,0,245,9,60025,8404260.0,4.0,44.52080247482234,0
http://www.boxofficemojo.com/movies/?id=sherlockholmes.htm,Sherlock Holmes,209028679.0,134.0,2009-12-25,Guy Ritchie,90000000.0,126,PG-13,Warner Bros.,Adventure,2,0,359,12,128881,62304277.0,2.0,29.806568791452776,0
http://www.boxofficemojo.com/movies/?id=shutterisland.htm,Shutter Island,128012934.0,138.0,2010-02-19,Martin Scorsese,80000000.0,112,R,Paramount,Period Drama,0,0,50,2,2500,41062440.0,1.0,32.07678999061142,0
http://www.boxofficemojo.com/movies/?id=sitter.htm,The Sitter,30441326.0,100.0,2011-12-09,David Gordon Green,25000000.0,70,R,Fox,Comedy,0,0,343,12,117649,9851435.0,2.0,32.36204296751068,1
http://www.boxofficemojo.com/movies/?id=skyline.htm,Skyline,21393620.0,100.0,2010-11-12,Colin StrauseGreg Strause,10000000.0,42,PG-13,Universal,Thriller,0,0,316,11,99856,11692415.0,4.0,54.65374723866274,0
http://www.boxofficemojo.com/movies/?id=smurfs.htm,The Smurfs,142614158.0,86.0,2011-07-29,Raja Gosnell,110000000.0,140,PG,Sony / Columbia,Family Comedy,0,0,210,7,44100,35611637.0,2.0,24.970618274799897,1
http://www.boxofficemojo.com/movies/?id=socialnetwork.htm,The Social Network,96962694.0,120.0,2010-10-01,David Fincher,40000000.0,154,PG-13,Sony / Columbia,Comedy / Drama,8,3,274,10,75076,22445653.0,1.0,23.14875141567333,0
http://www.boxofficemojo.com/movies/?id=somethingborrowed.htm,Something Borrowed,39046489.0,103.0,2011-05-06,Luke Greenfield,35000000.0,84,PG-13,Warner Bros.,Romantic Comedy,0,0,126,5,15876,13945368.0,4.0,35.71478091154367,0
http://www.boxofficemojo.com/movies/?id=sorcerersapprentice.htm,The Sorcerer's Apprentice,63150991.0,111.0,2010-07-14,Jon Turteltaub,150000000.0,107,PG,Buena Vista,Fantasy,0,0,195,7,38025,17619622.0,3.0,27.90078464485221,0
http://www.boxofficemojo.com/movies/?id=soulsurfer.htm,Soul Surfer,43853424.0,105.0,2011-04-08,Sean McNamara,18000000.0,105,PG,TriStar,Sports Drama,0,0,98,4,9604,10601862.0,4.0,24.1756766814833,0
http://www.boxofficemojo.com/movies/?id=sourcecode.htm,Source Code,54712227.0,94.0,2011-04-01,Duncan Jones,32000000.0,105,PG-13,Summit Entertainment,Sci-Fi Thriller,0,0,91,4,8281,14812094.0,2.0,27.072730927220345,0
http://www.boxofficemojo.com/movies/?id=spacechimps.htm,Space Chimps,30105968.0,81.0,2008-07-18,Kirk De Micco,37000000.0,129,G,Fox,Animation,0,0,200,7,40000,7181374.0,7.0,23.85365585986141,0
http://www.boxofficemojo.com/movies/?id=splice.htm,Splice,17010170.0,104.0,2010-06-04,Vincenzo Natali,30000000.0,63,R,Warner Bros.,Sci-Fi Horror,0,0,155,6,24025,7385277.0,8.0,43.41683240085196,0
http://www.boxofficemojo.com/movies/?id=spykids4.htm,Spy Kids: All the Time in the World,38538188.0,88.0,2011-08-19,Robert Rodriguez,27000000.0,119,PG,Weinstein / Dimension,Family Adventure,0,0,231,8,53361,11644672.0,3.0,30.215930235225382,0
http://www.boxofficemojo.com/movies/?id=startrek11.htm,Star Trek,257730019.0,126.0,2009-05-08,J.J. Abrams,150000000.0,147,PG-13,Paramount,Sci-Fi Adventure,4,1,128,5,16384,75204289.0,1.0,29.17948374496492,0
http://www.boxofficemojo.com/movies/?id=stepup3d.htm,Step Up 3-D,42400223.0,97.0,2010-08-06,Jon Chu,30000000.0,91,PG-13,Buena Vista,Music Drama,0,0,218,8,47524,15812311.0,3.0,37.29299018073561,0
http://www.boxofficemojo.com/movies/?id=stoploss.htm,Stop-Loss,10915744.0,113.0,2008-03-28,Kimberly Peirce,25000000.0,84,R,Paramount,War Drama,0,0,88,3,7744,4555117.0,8.0,41.729789559007614,0
http://www.boxofficemojo.com/movies/?id=strawdogs10.htm,Straw Dogs,10324441.0,105.0,2011-09-16,Rod Lurie,25000000.0,28,R,Sony / Screen Gems,Thriller,0,0,259,9,67081,5123760.0,5.0,49.627481042315026,0
http://www.boxofficemojo.com/movies/?id=streetkings.htm,Street Kings,26418667.0,107.0,2008-04-11,David Ayer,20000000.0,98,R,Fox Searchlight,Crime Drama,0,0,102,4,10404,12469631.0,2.0,47.2000763702423,0
http://www.boxofficemojo.com/movies/?id=suckerpunch.htm,Sucker Punch,36392502.0,120.0,2011-03-25,Zack Snyder,82000000.0,63,PG-13,Warner Bros.,Action,0,0,84,3,7056,19058199.0,2.0,52.36847689120138,0
http://www.boxofficemojo.com/movies/?id=super8.htm,Super 8,127004179.0,112.0,2011-06-10,J.J. Abrams,50000000.0,112,PG-13,Paramount,Sci-Fi,0,0,161,6,25921,35451168.0,1.0,27.913387007525163,0
http://www.boxofficemojo.com/movies/?id=surrogates.htm,Surrogates,38577772.0,89.0,2009-09-25,Jonathan Mostow,80000000.0,70,PG-13,Buena Vista,Sci-Fi Action,0,0,268,9,71824,14902692.0,2.0,38.63025578563739,0
http://www.boxofficemojo.com/movies/?id=swingvote.htm,Swing Vote,16289867.0,100.0,2008-08-01,Joshua Michael Stern,21000000.0,77,PG-13,Buena Vista,Comedy / Drama,0,0,214,8,45796,6230669.0,6.0,38.248740766268995,0
http://www.boxofficemojo.com/movies/?id=taken.htm,Taken,145000989.0,93.0,2009-01-30,Pierre Morel,25000000.0,161,PG-13,Fox,Action,0,0,30,1,900,24717037.0,1.0,17.046116147525034,0
http://www.boxofficemojo.com/movies/?id=takingofpelham09.htm,The Taking of Pelham 1 2 3,65452312.0,121.0,2009-06-12,Tony Scott,100000000.0,77,R,Sony / Columbia,Action Thriller,0,0,163,6,26569,23373102.0,3.0,35.71012434213172,0
http://www.boxofficemojo.com/movies/?id=takingwoodstock.htm,Taking Woodstock,7460204.0,121.0,2009-08-26,Ang Lee,30000000.0,37,R,Focus Features,Comedy,0,0,238,8,56644,3457760.0,9.0,46.34940277772565,1
http://www.boxofficemojo.com/movies/?id=terminatorsalvation.htm,Terminator Salvation,125322469.0,114.0,2009-05-21,McG,200000000.0,113,PG-13,Warner Bros.,Sci-Fi Action,0,0,141,5,19881,42558390.0,2.0,33.95910592856258,0
http://www.boxofficemojo.com/movies/?id=themuppets.htm,The Muppets,88631237.0,120.0,2011-11-23,James Bobin,45000000.0,135,PG,Buena Vista,Family Comedy,1,1,327,11,106929,29239026.0,2.0,32.98952715733844,1
http://www.boxofficemojo.com/movies/?id=thepretendwife.htm,Just Go With It,103028109.0,110.0,2011-02-11,Dennis Dugan,80000000.0,98,PG-13,Sony / Columbia,Romantic Comedy,0,0,42,2,1764,30514732.0,1.0,29.61787059490726,0
http://www.boxofficemojo.com/movies/?id=thor.htm,Thor,181030624.0,115.0,2011-05-06,Kenneth Branagh,150000000.0,112,PG-13,Paramount,Action / Adventure,0,0,126,5,15876,65723338.0,1.0,36.30509388290017,0
http://www.boxofficemojo.com/movies/?id=threemusketeers11.htm,The Three Musketeers,20374484.0,110.0,2011-10-21,Paul W.S. Anderson,75000000.0,70,PG-13,Summit Entertainment,Period Action,0,0,294,10,86436,8674452.0,4.0,42.57507576633597,0
http://www.boxofficemojo.com/movies/?id=timetravelerswife.htm,The Time Traveler's Wife,63414846.0,108.0,2009-08-14,Robert Schwentke,39000000.0,112,PG-13,Warner Bros. (New Line),Romance,0,0,226,8,51076,18623171.0,3.0,29.367210006313034,0
http://www.boxofficemojo.com/movies/?id=toothfairy.htm,Tooth Fairy,60022256.0,102.0,2010-01-22,Michael Lembeck,48000000.0,154,PG,Fox,Fantasy Comedy,0,0,22,1,484,14010409.0,4.0,23.34202333214533,1
http://www.boxofficemojo.com/movies/?id=tourist.htm,The Tourist,67631157.0,103.0,2010-12-10,Florian Henckel von Donnersmarck,100000000.0,91,PG-13,Sony / Columbia,Romantic Thriller,0,0,344,12,118336,16472458.0,2.0,24.35631553663942,0
http://www.boxofficemojo.com/movies/?id=towerheist.htm,Tower Heist,78046570.0,104.0,2011-11-04,Brett Ratner,75000000.0,91,PG-13,Universal,Comedy,0,0,308,11,94864,24025190.0,2.0,30.783146523927957,1
http://www.boxofficemojo.com/movies/?id=town10.htm,The Town,92186262.0,123.0,2010-09-17,Ben Affleck,37000000.0,112,R,Warner Bros.,Crime Drama,1,0,260,9,67600,23808032.0,1.0,25.826008651918222,0
http://www.boxofficemojo.com/movies/?id=toystory3.htm,Toy Story 3,415004880.0,103.0,2010-06-18,Lee Unkrich,200000000.0,168,G,Buena Vista,Animation,5,2,169,6,28561,110307189.0,1.0,26.57973299012773,0
http://www.boxofficemojo.com/movies/?id=transformers2.htm,Transformers: Revenge of the Fallen,402111870.0,144.0,2009-06-24,Michael Bay,200000000.0,114,PG-13,Paramount (DreamWorks),Sci-Fi Action,1,0,175,6,30625,108966307.0,1.0,27.098505448247522,0
http://www.boxofficemojo.com/movies/?id=transformers3.htm,Transformers: Dark of the Moon,352390543.0,154.0,2011-06-29,Michael Bay,195000000.0,107,PG-13,Paramount (DreamWorks),Sci-Fi Action,3,0,180,6,32400,97852865.0,1.0,27.768300524455334,0
http://www.boxofficemojo.com/movies/?id=traveling.htm,Love Happens,22965110.0,109.0,2009-09-18,Brandon Camp,18000000.0,49,PG-13,Universal,Romance,0,0,261,9,68121,8057010.0,4.0,35.08369870642901,0
http://www.boxofficemojo.com/movies/?id=tron2.htm,Tron Legacy,172062763.0,125.0,2010-12-17,Joseph Kosinski,170000000.0,119,PG,Buena Vista,Sci-Fi Action,1,0,351,12,123201,44026211.0,1.0,25.587297467726938,0
http://www.boxofficemojo.com/movies/?id=uglytruth.htm,The Ugly Truth,88915214.0,96.0,2009-07-24,Robert Luketic,38000000.0,77,R,Sony / Columbia,Romantic Comedy,0,0,205,7,42025,27605576.0,3.0,31.047078174945405,0
http://www.boxofficemojo.com/movies/?id=unborn09.htm,The Unborn,42670410.0,88.0,2009-01-09,David S. Goyer,16000000.0,56,PG-13,Universal,Horror,0,0,9,1,81,19810585.0,3.0,46.42698535120708,0
http://www.boxofficemojo.com/movies/?id=unknownwhitemale11.htm,Unknown,63686397.0,109.0,2011-02-18,Jaume Collet-Serra,30000000.0,84,PG-13,Warner Bros.,Drama / Thriller,0,0,49,2,2401,21856389.0,1.0,34.31877140105759,0
http://www.boxofficemojo.com/movies/?id=unstoppable.htm,Unstoppable,81562942.0,98.0,2010-11-12,Tony Scott,100000000.0,119,PG-13,Fox,Action Thriller,1,0,316,11,99856,22688457.0,2.0,27.81711454204288,0
http://www.boxofficemojo.com/movies/?id=untitledvampirespoof.htm,Vampires Suck,36661504.0,80.0,2010-08-18,Jason FriedbergAaron Seltzer,20000000.0,86,PG-13,Fox,Horror Comedy,0,0,230,8,52900,12202831.0,2.0,33.285134728787995,1
http://www.boxofficemojo.com/movies/?id=untraceable.htm,Untraceable,28687835.0,101.0,2008-01-25,Gregory Hoblit,35000000.0,42,R,Sony / Screen Gems,Thriller,0,0,25,1,625,11354069.0,5.0,39.57799185612996,0
http://www.boxofficemojo.com/movies/?id=up.htm,Up,293004164.0,96.0,2009-05-29,Pete DocterBob Peterson,175000000.0,161,PG,Buena Vista,Animation,5,2,149,5,22201,68108790.0,1.0,23.244990470510857,0
http://www.boxofficemojo.com/movies/?id=valentinesday.htm,Valentine's Day,110485654.0,117.0,2010-02-12,Garry Marshall,52000000.0,84,PG-13,Warner Bros. (New Line),Romantic Comedy,0,0,43,2,1849,56260707.0,1.0,50.921277978768174,0
http://www.boxofficemojo.com/movies/?id=w.htm,W.,25534493.0,129.0,2008-10-17,Oliver Stone,25.0,49,PG-13,Lionsgate,Historical Drama,0,0,291,10,84681,10505668.0,4.0,41.14304521339037,0
http://www.boxofficemojo.com/movies/?id=wallstreet2.htm,Wall Street: Money Never Sleeps,52474616.0,127.0,2010-09-24,Oliver Stone,70000000.0,91,PG-13,Fox,Drama,0,0,267,9,71289,19011188.0,1.0,36.22930370752975,0
http://www.boxofficemojo.com/movies/?id=warofgods.htm,Immortals,83504017.0,110.0,2011-11-11,Tarsem,75000000.0,105,R,Relativity,Fantasy Drama,0,0,315,11,99225,32206425.0,1.0,38.568713406925085,0
http://www.boxofficemojo.com/movies/?id=warrior10.htm,Warrior,13657115.0,139.0,2011-09-09,Gavin O'Connor,25000000.0,56,PG-13,Lionsgate,Action,1,0,252,9,63504,5242107.0,3.0,38.38370695421398,0
http://www.boxofficemojo.com/movies/?id=warriorsway.htm,The Warrior's Way,5666340.0,100.0,2010-12-03,Sngmoo Lee,42000000.0,63,R,Relativity,Western,0,0,337,12,113569,3048665.0,9.0,53.803072177101974,0
http://www.boxofficemojo.com/movies/?id=watchmen.htm,Watchmen,107509799.0,163.0,2009-03-06,Zack Snyder,130000000.0,84,R,Warner Bros.,Action / Adventure,0,0,65,3,4225,55214334.0,1.0,51.35748974844609,0
http://www.boxofficemojo.com/movies/?id=waterforelephants.htm,Water for Elephants,58709717.0,120.0,2011-04-22,Francis Lawrence,38000000.0,112,PG-13,Fox,Drama,0,0,112,4,12544,16842353.0,3.0,28.687505000237014,0
http://www.boxofficemojo.com/movies/?id=whatsyournumber.htm,What's Your Number?,14011084.0,106.0,2011-09-30,Mark Mylod,20000000.0,56,R,Fox,Comedy,0,0,273,9,74529,5421669.0,8.0,38.6955713062601,1
